sample_id,n_points,n_first6,n_hit,rx_mm,ry_mm,rz_mm,frac_y_increase,dt_p95_s,dt_max_s,hit_after_p6,target_max_robust_z,rx_mm_rz,ry_mm_rz,rz_mm_rz,frac_y_increase_rz,dt_p95_s_rz,dt_max_s_rz,target_max_robust_z_rz,rule_penalty,score
292,70,6,1,5.640030671897343,2.50973544149,9.255288280763942,0.0,0.017999960004817614,0.0199449000065214,1.0,1.923064006166978,0.4521372723724543,0.7794222374839959,6.266640759204454,0.0,0.06490905228524152,0.27259681298036753,0.4797155807420041,0.0,8.315421715068517
68,100,6,1,6.415297194295946,2.729891459490949,0.9586007121428542,0.0,0.018157189991325106,0.0212829000083729,1.0,6.175231732172167,0.2845492975511298,0.6961570087924843,0.4828580147405398,0.0,0.17387546418665253,0.06437153902580954,6.593799756141095,0.0,8.29561108043771
231,47,6,1,13.626550420785662,5.712847112945511,8.182889445536505,0.0,0.01774692498293005,0.0191641999990679,1.0,1.4247323550216293,1.2742943894071397,0.43202693510706774,5.394225766632832,0.0,0.44919227137079343,0.4692120555504589,0.2368228671029759,0.0,8.255774285171269
233,37,6,1,3.1125464077245937,5.685643294404292,6.849984195982754,0.0,0.0177412749981158,0.0197788999939803,1.0,2.79222992400749,0.9984990163504761,0.42173817628646076,4.309884302254526,0.0,0.45777287944634115,0.31440305407272534,1.7294672195508105,0.0,8.23176464796134
22,66,6,1,12.890429316010465,7.6382776457149,4.02665009629596,0.0,0.01754583999863818,0.0187815999961458,1.0,3.331381237733119,1.1151684093624559,1.1602442016456145,2.0130532010876974,0.0,0.7545791877628827,0.5655678793799177,2.5046992253899605,0.0,8.113312104628527
173,64,6,1,12.862483965632576,2.699130070839904,2.4454781346578334,0.0,0.019590850014355888,0.0309264000097755,1.0,1.1214505505477412,1.1091275130510647,0.7077912765456679,0.7267424742820059,0.0,2.3511688863175344,2.493036934053855,0.6729040851790894,0.0,8.060771169429218
281,92,6,1,18.397877809158622,3.0444129641266464,2.3762851213102225,0.0,0.0191759500012267,0.0318032000213861,1.0,1.5567660981673141,2.305703680437794,0.5772018003467322,0.6704527616837432,0.0,1.7210619886456016,2.7138544636073503,0.046974895055987384,0.0,8.035249589777209
321,23,6,1,10.940241934989448,13.751567256221227,2.853880230982224,0.0,0.017953475000103847,0.0208401999843772,1.0,3.3668276322879285,0.6935998980636067,3.4723520517887656,1.0589846402812944,0.0,0.1355056326216618,0.047120163001468963,2.555666697509438,0.0,7.963229083266236
227,42,6,1,4.242941022541589,5.911048767518358,7.660464524052287,0.0,0.0174811999895609,0.019662500009872,1.0,1.4494868407157138,0.7541436382025846,0.5069888018999754,4.969224061088065,0.0,0.8527476965512574,0.3437177855856127,0.20122901968093745,0.0,7.628051003008433
85,27,6,1,14.058610870674357,3.5317429021511435,3.006138049966461,0.0,0.017901774997881127,0.0181442000030074,1.0,4.086748882568813,1.3676921225805168,0.39288869772850166,1.182849008326727,0.0,0.21402220765017813,0.7260937575259432,3.590823212375125,0.0,7.474369006186992
268,60,6,1,3.888692189035913,7.229564431185556,6.56089799369698,0.0,0.01864708998473359,0.0214225999952759,1.0,1.23643001085275,0.8307209737056761,1.005664737563547,4.074707678842571,0.0,0.9178845151576923,0.09955425524168976,0.5075780340810938,0.0,7.43611019459227
151,57,6,1,11.584292855261408,8.427015604143273,2.0330466007860086,0.0,0.01851100000203585,0.0321570999803952,1.0,0.87848376281334,0.8328232313196934,1.4585528605800768,0.39122229117514856,0.0,0.7112052331900673,2.802982330421498,1.0222598697473673,0.0,7.219045816433852
217,56,6,1,4.1150452298928935,4.331313443117266,0.6951564481749091,0.0,0.019048700015991897,0.0320691000088118,1.0,0.8014218360327837,0.7817906425022785,0.0904830467130802,0.6971744780215611,0.0,1.527807973490546,2.7808199945769436,1.1330652606479301,0.0,7.01114139595234
323,53,6,1,15.73172805888473,3.8974434079918385,1.832595099779768,0.0,0.018332894984632662,0.0310161999950651,1.0,2.8301856520859308,1.7293668668264197,0.254577074326521,0.22815152961073365,0.0,0.4407178954594114,2.515652594002542,1.784042798729143,0.0,6.952508758954771
148,56,6,1,6.694028344636998,5.555936478299116,3.997449120902033,0.0,0.01770872001070525,0.0312214999867137,1.0,0.7351906430278808,0.2242964842853738,0.37268174892230505,1.9892977027651222,0.0,0.5072140013356845,2.5673563307416907,1.2282974140252652,0.0,6.889143682075442
159,40,6,1,18.100342893635528,10.472685718802847,1.2331500212665716,0.0,0.017145269992761253,0.019579399988288,1.0,1.8211616596618645,2.2413860909501464,2.2322459509219716,0.2595074052362752,0.0,1.3629231639414214,0.3646460944690871,0.3331927800555223,0.0,6.793901485574424
162,69,6,1,22.51758081721775,4.7627060400913654,2.098147290417626,0.0,0.016779560006398214,0.0195432000036817,1.0,2.1266419863963577,3.1962524969272184,0.07267398877944321,0.4441828276805147,0.0,1.918325375710231,0.37376287259954605,0.7724351975548431,0.0,6.777632759251796
60,53,6,1,4.699062277065912,5.018548536323857,4.366701958264431,0.0,0.01880058000970165,0.0305509000027086,1.0,1.5894357714919396,0.6555447240095744,0.1694362038269274,2.289691269768807,0.0,1.1509891678348143,2.3984692073090503,0.0,0.0,6.6641305727491735
53,88,6,1,5.39966212742305,3.8564484344013623,1.4208137059806831,0.0,0.019227719976333903,0.0317709999799262,1.0,0.7505302180126905,0.5040973098761566,0.2700817872215315,0.10683975330703534,0.0,1.7996848311982627,2.7057450503859313,1.2062410280322122,0.0,6.59268976002113
119,78,6,1,16.26841281114913,6.024192867863814,3.7355721719195913,0.0,0.017486179980915,0.0199976000003516,1.0,2.470364699553707,1.845381047951129,0.5497810429474997,1.7762562773212551,0.0,0.8451846047140276,0.2593245932142051,1.2666653729987798,0.0,6.542592939146897
55,40,6,1,15.289787645893076,7.5174769849401955,0.9811646892105629,0.0,0.01785997002152721,0.0189054000074975,1.0,3.324464276891886,1.633833399734581,1.1145561721435178,0.46450182929975986,0.0,0.2775112486818864,0.534389489435373,2.4947535027500476,0.0,6.519545642045166
76,92,6,1,4.795912470147632,1.3318969429395298,0.8977297579209553,0.0,0.017646649997914148,0.0306428000039886,1.0,2.355264966429649,0.634608791332638,1.2248926490311778,0.5323775883645291,0.0,0.6014794676182338,2.421613745379181,1.1011663846633415,0.0,6.516138626389101
16,93,6,1,8.291280335058667,2.252013900835015,2.425330178018547,0.0,0.017452644999138966,0.0189988000201992,1.0,3.917513870701089,0.120978616109674,0.8768951261028005,0.7103517632289966,0.0,0.8961140399073737,0.5108671812784995,3.3474844791318765,0.0,6.462691205759221
191,59,6,1,6.785762569106414,1.8886513941785121,3.159296173099136,0.0,0.017727995001769123,0.0298678999824915,1.0,0.9310117801244726,0.20446646137522703,1.014322494609003,1.3074457893617768,0.0,0.477941153811986,2.226459199151902,0.946731165307289,0.0,6.177366263617184
161,76,6,1,9.240413088929015,2.2273478542258323,0.9321738023087974,0.0,0.01868000000540629,0.0328071000112686,1.0,1.2995157623188214,0.3261509426092001,0.8862240739574997,0.5043567627708656,0.0,0.9678648245628344,2.966681462636959,0.4168686313515278,0.0,6.068146697888886
